ID,Target
1389,Radio-Listen
1390,FilmTele-Play
1391,TVProgram-Play
1392,Alarm-Update
1393,Music-Play
1394,Travel-Query
1395,Travel-Query
1396,Video-Play
1397,FilmTele-Play
1398,Music-Play
1399,Calendar-Query
1400,Radio-Listen
1401,TVProgram-Play
1402,TVProgram-Play
1403,HomeAppliance-Control
1404,Video-Play
1405,FilmTele-Play
1406,FilmTele-Play
1407,Travel-Query
1408,HomeAppliance-Control
1409,FilmTele-Play
1410,Weather-Query
1411,Alarm-Update
1412,Calendar-Query
1413,FilmTele-Play
1414,Calendar-Query
1415,HomeAppliance-Control
1416,Alarm-Update
1417,Audio-Play
1418,Calendar-Query
1419,Alarm-Update
1420,FilmTele-Play
1421,Radio-Listen
1422,Radio-Listen
1423,Music-Play
1424,FilmTele-Play
1425,Audio-Play
1426,Weather-Query
1427,Alarm-Update
1428,Weather-Query
1429,Alarm-Update
1430,Travel-Query
1431,HomeAppliance-Control
1432,FilmTele-Play
1433,Weather-Query
1434,Radio-Listen
1435,Audio-Play
1436,Calendar-Query
1437,Video-Play
1438,FilmTele-Play
1439,Travel-Query
1440,Weather-Query
1441,FilmTele-Play
1442,Radio-Listen
1443,Radio-Listen
1444,Calendar-Query
1445,FilmTele-Play
1446,Music-Play
1447,Travel-Query
1448,FilmTele-Play
1449,FilmTele-Play
1450,FilmTele-Play
1451,Video-Play
1452,Radio-Listen
1453,Calendar-Query
1454,Calendar-Query
1455,Weather-Query
1456,FilmTele-Play
1457,Video-Play
1458,Radio-Listen
1459,Radio-Listen
1460,Video-Play
1461,HomeAppliance-Control
1462,Video-Play
1463,HomeAppliance-Control
1464,Music-Play
1465,FilmTele-Play
1466,Alarm-Update
1467,Audio-Play
1468,Calendar-Query
1469,Weather-Query
1470,FilmTele-Play
1471,Radio-Listen
1472,FilmTele-Play
1473,Music-Play
1474,HomeAppliance-Control
1475,Video-Play
1476,FilmTele-Play
1477,Radio-Listen
1478,Radio-Listen
1479,Travel-Query
1480,HomeAppliance-Control
1481,HomeAppliance-Control
1482,Radio-Listen
1483,FilmTele-Play
1484,Radio-Listen
1485,Music-Play
1486,Alarm-Update
1487,Travel-Query
1488,Weather-Query
1489,FilmTele-Play
1490,Music-Play
1491,FilmTele-Play
1492,Weather-Query
1493,Calendar-Query
1494,Calendar-Query
1495,Music-Play
1496,Video-Play
1497,Travel-Query
1498,Music-Play
1499,Video-Play
1500,Video-Play
1501,Travel-Query
1502,FilmTele-Play
1503,FilmTele-Play
1504,Calendar-Query
1505,Travel-Query
1506,Travel-Query
1507,Audio-Play
1508,TVProgram-Play
1509,Music-Play
1510,FilmTele-Play
1511,Alarm-Update
1512,FilmTele-Play
1513,Radio-Listen
1514,FilmTele-Play
1515,Weather-Query
1516,Weather-Query
1517,FilmTele-Play
1518,Alarm-Update
1519,Calendar-Query
1520,Travel-Query
1521,Weather-Query
1522,TVProgram-Play
1523,Calendar-Query
1524,Audio-Play
1525,Music-Play
1526,TVProgram-Play
1527,HomeAppliance-Control
1528,FilmTele-Play
1529,FilmTele-Play
1530,HomeAppliance-Control
1531,FilmTele-Play
1532,FilmTele-Play
1533,Video-Play
1534,TVProgram-Play
1535,Calendar-Query
1536,Calendar-Query
1537,TVProgram-Play
1538,Video-Play
1539,HomeAppliance-Control
1540,FilmTele-Play
1541,Calendar-Query
1542,FilmTele-Play
1543,FilmTele-Play
1544,Radio-Listen
1545,TVProgram-Play
1546,Radio-Listen
1547,TVProgram-Play
1548,Travel-Query
1549,Music-Play
1550,Music-Play
1551,Travel-Query
1552,Audio-Play
1553,HomeAppliance-Control
1554,Weather-Query
1555,Travel-Query
1556,Weather-Query
1557,Music-Play
1558,HomeAppliance-Control
1559,FilmTele-Play
1560,Video-Play
1561,Radio-Listen
1562,FilmTele-Play
1563,Weather-Query
1564,Alarm-Update
1565,Travel-Query
1566,FilmTele-Play
1567,FilmTele-Play
1568,HomeAppliance-Control
1569,Video-Play
1570,FilmTele-Play
1571,Travel-Query
1572,Video-Play
1573,Audio-Play
1574,TVProgram-Play
1575,Radio-Listen
1576,Travel-Query
1577,Audio-Play
1578,Music-Play
1579,Video-Play
1580,FilmTele-Play
1581,TVProgram-Play
1582,Other
1583,Calendar-Query
1584,Video-Play
1585,FilmTele-Play
1586,Weather-Query
1587,Music-Play
1588,Radio-Listen
1589,Weather-Query
1590,Radio-Listen
1591,Radio-Listen
1592,Calendar-Query
1593,HomeAppliance-Control
1594,Music-Play
1595,Alarm-Update
1596,Music-Play
1597,Radio-Listen
1598,FilmTele-Play
1599,Other
1600,Travel-Query
1601,Weather-Query
1602,Calendar-Query
1603,Radio-Listen
1604,TVProgram-Play
1605,Video-Play
1606,Travel-Query
1607,FilmTele-Play
1608,Travel-Query
1609,Alarm-Update
1610,Travel-Query
1611,HomeAppliance-Control
1612,HomeAppliance-Control
1613,Travel-Query
1614,Video-Play
1615,HomeAppliance-Control
1616,Radio-Listen
1617,HomeAppliance-Control
1618,Travel-Query
1619,Alarm-Update
1620,Music-Play
1621,Radio-Listen
1622,Video-Play
1623,Radio-Listen
1624,Radio-Listen
1625,Radio-Listen
1626,Video-Play
1627,Radio-Listen
1628,Calendar-Query
1629,Alarm-Update
1630,FilmTele-Play
1631,HomeAppliance-Control
1632,FilmTele-Play
1633,Alarm-Update
1634,HomeAppliance-Control
1635,Radio-Listen
1636,Music-Play
1637,FilmTele-Play
1638,Video-Play
1639,Video-Play
1640,Travel-Query
1641,Video-Play
1642,Travel-Query
1643,Audio-Play
1644,FilmTele-Play
1645,Radio-Listen
1646,TVProgram-Play
1647,FilmTele-Play
1648,Alarm-Update
1649,Calendar-Query
1650,Calendar-Query
1651,FilmTele-Play
1652,Video-Play
1653,Music-Play
1654,Audio-Play
1655,Radio-Listen
1656,Alarm-Update
1657,TVProgram-Play
1658,HomeAppliance-Control
1659,FilmTele-Play
1660,HomeAppliance-Control
1661,Radio-Listen
1662,Music-Play
1663,Alarm-Update
1664,Music-Play
1665,Video-Play
1666,FilmTele-Play
1667,Weather-Query
1668,Video-Play
1669,FilmTele-Play
1670,Calendar-Query
1671,FilmTele-Play
1672,Weather-Query
1673,FilmTele-Play
1674,Alarm-Update
1675,Alarm-Update
1676,Travel-Query
1677,Alarm-Update
1678,Alarm-Update
1679,Calendar-Query
1680,Alarm-Update
1681,HomeAppliance-Control
1682,FilmTele-Play
1683,Radio-Listen
1684,FilmTele-Play
1685,FilmTele-Play
1686,Calendar-Query
1687,Video-Play
1688,Weather-Query
1689,Radio-Listen
1690,FilmTele-Play
1691,Radio-Listen
1692,FilmTele-Play
1693,FilmTele-Play
1694,Radio-Listen
1695,Alarm-Update
1696,FilmTele-Play
1697,Travel-Query
1698,Radio-Listen
1699,Radio-Listen
1700,FilmTele-Play
1701,HomeAppliance-Control
1702,Calendar-Query
1703,TVProgram-Play
1704,FilmTele-Play
1705,Music-Play
1706,Weather-Query
1707,Alarm-Update
1708,Travel-Query
1709,Radio-Listen
1710,TVProgram-Play
1711,FilmTele-Play
1712,Calendar-Query
1713,Travel-Query
1714,Video-Play
1715,Audio-Play
1716,Weather-Query
1717,Weather-Query
1718,Music-Play
1719,Video-Play
1720,Alarm-Update
1721,Music-Play
1722,HomeAppliance-Control
1723,FilmTele-Play
1724,Video-Play
1725,HomeAppliance-Control
1726,Calendar-Query
1727,Calendar-Query
1728,FilmTele-Play
1729,Other
1730,Calendar-Query
1731,Weather-Query
1732,Weather-Query
1733,Alarm-Update
1734,Video-Play
1735,FilmTele-Play
1736,TVProgram-Play
1737,TVProgram-Play
1738,Travel-Query
1739,Travel-Query
1740,Weather-Query
1741,Radio-Listen
1742,Travel-Query
1743,Calendar-Query
1744,Alarm-Update
1745,HomeAppliance-Control
1746,FilmTele-Play
1747,Alarm-Update
1748,FilmTele-Play
1749,Video-Play
1750,Calendar-Query
1751,Music-Play
1752,FilmTele-Play
1753,FilmTele-Play
1754,Radio-Listen
1755,Calendar-Query
1756,Travel-Query
1757,Weather-Query
1758,Radio-Listen
1759,Video-Play
1760,Weather-Query
1761,FilmTele-Play
1762,FilmTele-Play
1763,HomeAppliance-Control
1764,Audio-Play
1765,Calendar-Query
1766,FilmTele-Play
1767,Alarm-Update
1768,Music-Play
1769,Travel-Query
1770,Audio-Play
1771,Video-Play
1772,Radio-Listen
1773,Radio-Listen
1774,Radio-Listen
1775,Video-Play
1776,Music-Play
1777,FilmTele-Play
1778,Video-Play
1779,HomeAppliance-Control
1780,TVProgram-Play
1781,Weather-Query
1782,HomeAppliance-Control
1783,Travel-Query
1784,Video-Play
1785,Travel-Query
1786,Travel-Query
1787,Alarm-Update
1788,Other
1789,FilmTele-Play
1790,Video-Play
1791,FilmTele-Play
1792,Music-Play
1793,FilmTele-Play
1794,Music-Play
1795,Other
1796,Music-Play
1797,FilmTele-Play
1798,HomeAppliance-Control
1799,HomeAppliance-Control
1800,Audio-Play
1801,Alarm-Update
1802,Audio-Play
1803,Calendar-Query
1804,FilmTele-Play
1805,Radio-Listen
1806,Calendar-Query
1807,Weather-Query
1808,Calendar-Query
1809,Radio-Listen
1810,HomeAppliance-Control
1811,Video-Play
1812,Travel-Query
1813,Alarm-Update
1814,Video-Play
1815,Calendar-Query
1816,FilmTele-Play
1817,Travel-Query
1818,Video-Play
1819,FilmTele-Play
1820,FilmTele-Play
1821,FilmTele-Play
1822,FilmTele-Play
1823,FilmTele-Play
1824,Music-Play
1825,FilmTele-Play
1826,Music-Play
1827,FilmTele-Play
1828,Alarm-Update
1829,FilmTele-Play
1830,Music-Play
1831,Travel-Query
1832,Travel-Query
1833,HomeAppliance-Control
1834,FilmTele-Play
1835,Video-Play
1836,Calendar-Query
1837,Weather-Query
1838,Radio-Listen
1839,Alarm-Update
1840,HomeAppliance-Control
1841,Radio-Listen
1842,FilmTele-Play
1843,Calendar-Query
1844,Weather-Query
1845,FilmTele-Play
1846,Audio-Play
1847,HomeAppliance-Control
1848,Weather-Query
1849,FilmTele-Play
1850,FilmTele-Play
1851,Travel-Query
1852,FilmTele-Play
1853,HomeAppliance-Control
1854,Travel-Query
1855,HomeAppliance-Control
1856,Calendar-Query
1857,Alarm-Update
1858,FilmTele-Play
1859,Audio-Play
1860,TVProgram-Play
1861,FilmTele-Play
1862,FilmTele-Play
1863,Travel-Query
1864,Radio-Listen
1865,Audio-Play
1866,Calendar-Query
1867,Radio-Listen
1868,Video-Play
1869,Alarm-Update
1870,Radio-Listen
1871,Radio-Listen
1872,TVProgram-Play
1873,Alarm-Update
1874,Music-Play
1875,Radio-Listen
1876,Radio-Listen
1877,Video-Play
1878,Alarm-Update
1879,Alarm-Update
1880,Music-Play
1881,Video-Play
1882,Music-Play
1883,Music-Play
1884,Video-Play
1885,FilmTele-Play
1886,Audio-Play
1887,FilmTele-Play
1888,Video-Play
1889,Audio-Play
1890,Weather-Query
1891,Calendar-Query
1892,FilmTele-Play
1893,Audio-Play
1894,Video-Play
1895,Music-Play
1896,FilmTele-Play
1897,Calendar-Query
1898,Travel-Query
1899,Weather-Query
1900,FilmTele-Play
1901,Alarm-Update
1902,Video-Play
1903,HomeAppliance-Control
1904,Calendar-Query
1905,Music-Play
1906,Travel-Query
1907,Calendar-Query
1908,HomeAppliance-Control
1909,Radio-Listen
1910,HomeAppliance-Control
1911,Other
1912,Radio-Listen
1913,Weather-Query
1914,FilmTele-Play
1915,Radio-Listen
1916,FilmTele-Play
1917,FilmTele-Play
1918,Music-Play
1919,Radio-Listen
1920,Calendar-Query
1921,FilmTele-Play
1922,Alarm-Update
1923,Radio-Listen
1924,HomeAppliance-Control
1925,Video-Play
1926,Audio-Play
1927,Audio-Play
1928,Audio-Play
1929,Weather-Query
1930,Calendar-Query
1931,Travel-Query
1932,Radio-Listen
1933,Music-Play
1934,Audio-Play
1935,Audio-Play
1936,Travel-Query
1937,FilmTele-Play
1938,Calendar-Query
1939,Travel-Query
1940,Weather-Query
1941,Other
1942,HomeAppliance-Control
1943,Audio-Play
1944,TVProgram-Play
1945,Weather-Query
1946,Video-Play
1947,Travel-Query
1948,Video-Play
1949,Music-Play
1950,Radio-Listen
1951,Music-Play
1952,Audio-Play
1953,HomeAppliance-Control
1954,HomeAppliance-Control
1955,Audio-Play
1956,Music-Play
1957,Weather-Query
1958,Travel-Query
1959,Music-Play
1960,Weather-Query
1961,Travel-Query
1962,HomeAppliance-Control
1963,Video-Play
1964,Alarm-Update
1965,Music-Play
1966,FilmTele-Play
1967,HomeAppliance-Control
1968,Travel-Query
1969,FilmTele-Play
1970,FilmTele-Play
1971,Audio-Play
1972,Video-Play
1973,Video-Play
1974,Alarm-Update
1975,Alarm-Update
1976,Audio-Play
1977,FilmTele-Play
1978,FilmTele-Play
1979,HomeAppliance-Control
1980,FilmTele-Play
1981,Video-Play
1982,HomeAppliance-Control
1983,Travel-Query
1984,Video-Play
1985,Travel-Query
1986,Audio-Play
1987,Travel-Query
1988,FilmTele-Play
1989,Radio-Listen
1990,Travel-Query
1991,Music-Play
1992,Video-Play
1993,Music-Play
1994,Travel-Query
1995,Radio-Listen
1996,TVProgram-Play
1997,Weather-Query
1998,FilmTele-Play
1999,Travel-Query
2000,Travel-Query
2001,Calendar-Query
2002,Weather-Query
2003,Music-Play
2004,HomeAppliance-Control
2005,Video-Play
2006,Calendar-Query
2007,Calendar-Query
2008,Video-Play
2009,Video-Play
2010,Weather-Query
2011,Weather-Query
2012,Alarm-Update
2013,HomeAppliance-Control
2014,Radio-Listen
2015,Video-Play
2016,FilmTele-Play
2017,Alarm-Update
2018,FilmTele-Play
2019,Radio-Listen
2020,Radio-Listen
2021,Alarm-Update
2022,HomeAppliance-Control
2023,Weather-Query
2024,FilmTele-Play
2025,Weather-Query
2026,FilmTele-Play
2027,Weather-Query
2028,FilmTele-Play
2029,Weather-Query
2030,Radio-Listen
2031,Travel-Query
2032,Weather-Query
2033,FilmTele-Play
2034,TVProgram-Play
2035,Alarm-Update
2036,FilmTele-Play
2037,Calendar-Query
2038,HomeAppliance-Control
2039,Travel-Query
2040,Radio-Listen
2041,Calendar-Query
2042,Alarm-Update
2043,Calendar-Query
2044,Calendar-Query
2045,Weather-Query
2046,HomeAppliance-Control
2047,Video-Play
2048,FilmTele-Play
2049,Music-Play
2050,TVProgram-Play
2051,Weather-Query
2052,HomeAppliance-Control
2053,Video-Play
2054,HomeAppliance-Control
2055,Calendar-Query
2056,Weather-Query
2057,Music-Play
2058,FilmTele-Play
2059,Video-Play
2060,HomeAppliance-Control
2061,TVProgram-Play
2062,Weather-Query
2063,FilmTele-Play
2064,Music-Play
2065,Travel-Query
2066,FilmTele-Play
2067,Video-Play
2068,Alarm-Update
2069,HomeAppliance-Control
2070,Music-Play
2071,FilmTele-Play
2072,Audio-Play
2073,FilmTele-Play
2074,FilmTele-Play
2075,Calendar-Query
2076,FilmTele-Play
2077,Calendar-Query
2078,Video-Play
2079,Radio-Listen
2080,Calendar-Query
2081,Music-Play
2082,Alarm-Update
2083,HomeAppliance-Control
2084,Travel-Query
2085,FilmTele-Play
2086,Radio-Listen
2087,Alarm-Update
2088,FilmTele-Play
2089,Alarm-Update
2090,Calendar-Query
2091,Audio-Play
2092,Weather-Query
2093,Travel-Query
2094,Music-Play
2095,Radio-Listen
2096,Calendar-Query
2097,Radio-Listen
2098,Radio-Listen
2099,Alarm-Update
2100,Music-Play
2101,HomeAppliance-Control
2102,Music-Play
2103,Radio-Listen
2104,Alarm-Update
2105,Other
2106,Radio-Listen
2107,FilmTele-Play
2108,Audio-Play
2109,Weather-Query
2110,FilmTele-Play
2111,FilmTele-Play
2112,Weather-Query
2113,Audio-Play
2114,FilmTele-Play
2115,Travel-Query
2116,FilmTele-Play
2117,Video-Play
2118,FilmTele-Play
2119,HomeAppliance-Control
2120,FilmTele-Play
2121,Radio-Listen
2122,TVProgram-Play
2123,FilmTele-Play
2124,Music-Play
2125,TVProgram-Play
2126,Alarm-Update
2127,FilmTele-Play
2128,Calendar-Query
2129,Music-Play
2130,Calendar-Query
2131,Travel-Query
2132,FilmTele-Play
2133,HomeAppliance-Control
2134,Audio-Play
2135,Audio-Play
2136,Travel-Query
2137,FilmTele-Play
2138,Music-Play
2139,Music-Play
2140,Radio-Listen
2141,Video-Play
2142,Alarm-Update
2143,TVProgram-Play
2144,Alarm-Update
2145,Calendar-Query
2146,Travel-Query
2147,Weather-Query
2148,FilmTele-Play
2149,FilmTele-Play
2150,Calendar-Query
2151,Calendar-Query
2152,Music-Play
2153,Video-Play
2154,Music-Play
2155,Travel-Query
2156,Audio-Play
2157,Calendar-Query
2158,Travel-Query
2159,FilmTele-Play
2160,HomeAppliance-Control
2161,Calendar-Query
2162,Calendar-Query
2163,Video-Play
2164,Radio-Listen
2165,FilmTele-Play
2166,Weather-Query
2167,Radio-Listen
2168,Radio-Listen
2169,Radio-Listen
2170,Weather-Query
2171,FilmTele-Play
2172,Radio-Listen
2173,TVProgram-Play
2174,Weather-Query
2175,Travel-Query
2176,Alarm-Update
2177,Audio-Play
2178,FilmTele-Play
2179,Video-Play
2180,HomeAppliance-Control
2181,Video-Play
2182,Travel-Query
2183,Weather-Query
2184,Music-Play
2185,Travel-Query
2186,Video-Play
2187,TVProgram-Play
2188,Video-Play
2189,Alarm-Update
2190,Video-Play
2191,Weather-Query
2192,Radio-Listen
2193,FilmTele-Play
2194,Audio-Play
2195,TVProgram-Play
2196,Travel-Query
2197,HomeAppliance-Control
2198,FilmTele-Play
2199,Video-Play
2200,FilmTele-Play
2201,Video-Play
2202,FilmTele-Play
2203,Weather-Query
2204,Travel-Query
2205,Audio-Play
2206,Travel-Query
2207,Travel-Query
2208,Radio-Listen
2209,Audio-Play
2210,Travel-Query
2211,TVProgram-Play
2212,Travel-Query
2213,Alarm-Update
2214,Travel-Query
2215,FilmTele-Play
2216,Weather-Query
2217,Video-Play
2218,Weather-Query
2219,Video-Play
2220,Video-Play
2221,Music-Play
2222,Travel-Query
2223,Video-Play
2224,Video-Play
2225,HomeAppliance-Control
2226,Alarm-Update
2227,TVProgram-Play
2228,TVProgram-Play
2229,Calendar-Query
2230,Audio-Play
2231,Music-Play
2232,FilmTele-Play
2233,Travel-Query
2234,Music-Play
2235,Other
2236,Music-Play
2237,Radio-Listen
2238,Travel-Query
2239,FilmTele-Play
2240,Other
2241,Alarm-Update
2242,Weather-Query
2243,Audio-Play
2244,Weather-Query
2245,Radio-Listen
2246,HomeAppliance-Control
2247,FilmTele-Play
2248,FilmTele-Play
2249,Travel-Query
2250,FilmTele-Play
2251,Alarm-Update
2252,HomeAppliance-Control
2253,FilmTele-Play
2254,Video-Play
2255,Travel-Query
2256,FilmTele-Play
2257,Audio-Play
2258,Music-Play
2259,HomeAppliance-Control
2260,Video-Play
2261,Video-Play
2262,FilmTele-Play
2263,TVProgram-Play
2264,Music-Play
2265,Radio-Listen
2266,HomeAppliance-Control
2267,Video-Play
2268,Calendar-Query
2269,Other
2270,Video-Play
2271,Music-Play
2272,Radio-Listen
2273,HomeAppliance-Control
2274,FilmTele-Play
2275,Other
2276,Calendar-Query
2277,FilmTele-Play
2278,Music-Play
2279,FilmTele-Play
2280,Calendar-Query
2281,FilmTele-Play
2282,HomeAppliance-Control
2283,FilmTele-Play
2284,Video-Play
2285,Music-Play
2286,FilmTele-Play
2287,Alarm-Update
2288,Video-Play
2289,Calendar-Query
2290,Video-Play
2291,Calendar-Query
2292,HomeAppliance-Control
2293,FilmTele-Play
2294,FilmTele-Play
2295,Music-Play
2296,Video-Play
2297,Calendar-Query
2298,TVProgram-Play
2299,Music-Play
2300,FilmTele-Play
2301,Music-Play
2302,Travel-Query
2303,Weather-Query
2304,TVProgram-Play
2305,FilmTele-Play
2306,FilmTele-Play
2307,Radio-Listen
2308,Audio-Play
2309,Weather-Query
2310,Video-Play
2311,Music-Play
2312,FilmTele-Play
2313,FilmTele-Play
2314,Weather-Query
2315,FilmTele-Play
2316,Music-Play
2317,Music-Play
2318,HomeAppliance-Control
2319,Alarm-Update
2320,Video-Play
2321,FilmTele-Play
2322,Music-Play
2323,FilmTele-Play
2324,Travel-Query
2325,Travel-Query
2326,Music-Play
2327,FilmTele-Play
2328,Music-Play
2329,Audio-Play
2330,Travel-Query
2331,Travel-Query
2332,Music-Play
2333,FilmTele-Play
2334,Radio-Listen
2335,Travel-Query
2336,Video-Play
2337,HomeAppliance-Control
2338,Audio-Play
2339,Travel-Query
2340,TVProgram-Play
2341,Audio-Play
2342,FilmTele-Play
2343,Calendar-Query
2344,Calendar-Query
2345,Calendar-Query
2346,Music-Play
2347,Audio-Play
2348,Alarm-Update
2349,Weather-Query
2350,Calendar-Query
2351,Radio-Listen
2352,HomeAppliance-Control
2353,Weather-Query
2354,Audio-Play
2355,Calendar-Query
2356,Alarm-Update
2357,HomeAppliance-Control
2358,TVProgram-Play
2359,Radio-Listen
2360,Video-Play
2361,Video-Play
2362,Music-Play
2363,Weather-Query
2364,Video-Play
2365,TVProgram-Play
2366,Travel-Query
2367,TVProgram-Play
2368,Radio-Listen
2369,Music-Play
2370,Radio-Listen
2371,FilmTele-Play
2372,Audio-Play
2373,FilmTele-Play
2374,Music-Play
2375,Video-Play
2376,Music-Play
2377,Radio-Listen
2378,FilmTele-Play
2379,TVProgram-Play
2380,Alarm-Update
2381,HomeAppliance-Control
2382,Weather-Query
2383,Travel-Query
2384,FilmTele-Play
2385,FilmTele-Play
2386,Alarm-Update
2387,Radio-Listen
2388,Alarm-Update
2389,Audio-Play
2390,Other
2391,Weather-Query
2392,Music-Play
2393,Video-Play
2394,TVProgram-Play
2395,Travel-Query
2396,Weather-Query
2397,FilmTele-Play
2398,Alarm-Update
2399,Calendar-Query
2400,Weather-Query
2401,Music-Play
2402,FilmTele-Play
2403,Video-Play
2404,HomeAppliance-Control
2405,HomeAppliance-Control
2406,Calendar-Query
2407,Music-Play
2408,Weather-Query
2409,FilmTele-Play
2410,Alarm-Update
2411,FilmTele-Play
2412,FilmTele-Play
2413,Music-Play
2414,Calendar-Query
2415,FilmTele-Play
2416,TVProgram-Play
2417,Travel-Query
2418,FilmTele-Play
2419,Radio-Listen
2420,Travel-Query
2421,FilmTele-Play
2422,Audio-Play
2423,Radio-Listen
2424,Alarm-Update
2425,Weather-Query
2426,Radio-Listen
2427,Calendar-Query
2428,HomeAppliance-Control
2429,Calendar-Query
2430,HomeAppliance-Control
2431,FilmTele-Play
2432,FilmTele-Play
2433,Alarm-Update
2434,Video-Play
2435,Travel-Query
2436,FilmTele-Play
2437,FilmTele-Play
2438,Travel-Query
2439,HomeAppliance-Control
2440,HomeAppliance-Control
2441,Travel-Query
2442,FilmTele-Play
2443,Music-Play
2444,HomeAppliance-Control
2445,Video-Play
2446,Travel-Query
2447,Weather-Query
2448,Alarm-Update
2449,Alarm-Update
2450,Music-Play
2451,Other
2452,Travel-Query
2453,HomeAppliance-Control
2454,Weather-Query
2455,Calendar-Query
2456,Other
2457,FilmTele-Play
2458,TVProgram-Play
2459,Weather-Query
2460,FilmTele-Play
2461,Video-Play
2462,FilmTele-Play
2463,Video-Play
2464,Radio-Listen
2465,Calendar-Query
2466,HomeAppliance-Control
2467,Calendar-Query
2468,FilmTele-Play
2469,Music-Play
2470,Radio-Listen
2471,Music-Play
2472,Video-Play
2473,Travel-Query
2474,Alarm-Update
2475,Calendar-Query
2476,FilmTele-Play
2477,Radio-Listen
2478,Video-Play
2479,FilmTele-Play
2480,Travel-Query
2481,Radio-Listen
2482,Audio-Play
2483,Travel-Query
2484,Audio-Play
2485,Music-Play
2486,Video-Play
2487,Video-Play
2488,FilmTele-Play
2489,FilmTele-Play
2490,Music-Play
2491,Audio-Play
2492,Calendar-Query
2493,Calendar-Query
2494,Alarm-Update
2495,Radio-Listen
2496,Calendar-Query
2497,Alarm-Update
2498,Music-Play
2499,Travel-Query
2500,FilmTele-Play
2501,TVProgram-Play
2502,Music-Play
2503,FilmTele-Play
2504,FilmTele-Play
2505,FilmTele-Play
2506,Video-Play
2507,Radio-Listen
2508,FilmTele-Play
2509,FilmTele-Play
2510,FilmTele-Play
2511,Audio-Play
2512,Video-Play
2513,Weather-Query
2514,FilmTele-Play
2515,Music-Play
2516,Video-Play
2517,Weather-Query
2518,TVProgram-Play
2519,Video-Play
2520,Weather-Query
2521,Radio-Listen
2522,FilmTele-Play
2523,HomeAppliance-Control
2524,HomeAppliance-Control
2525,HomeAppliance-Control
2526,Music-Play
2527,HomeAppliance-Control
2528,Music-Play
2529,Weather-Query
2530,Alarm-Update
2531,TVProgram-Play
2532,Music-Play
2533,Alarm-Update
2534,Weather-Query
2535,FilmTele-Play
2536,Other
2537,FilmTele-Play
2538,Music-Play
2539,Calendar-Query
2540,Audio-Play
2541,Radio-Listen
2542,HomeAppliance-Control
2543,Video-Play
2544,Travel-Query
2545,Audio-Play
2546,FilmTele-Play
2547,FilmTele-Play
2548,HomeAppliance-Control
2549,FilmTele-Play
2550,Weather-Query
2551,Alarm-Update
2552,TVProgram-Play
2553,Music-Play
2554,TVProgram-Play
2555,FilmTele-Play
2556,Calendar-Query
2557,Calendar-Query
2558,FilmTele-Play
2559,Music-Play
2560,Weather-Query
2561,Other
2562,Travel-Query
2563,Weather-Query
2564,HomeAppliance-Control
2565,FilmTele-Play
2566,TVProgram-Play
2567,FilmTele-Play
2568,FilmTele-Play
2569,FilmTele-Play
2570,Travel-Query
2571,Radio-Listen
2572,FilmTele-Play
2573,FilmTele-Play
2574,Video-Play
2575,TVProgram-Play
2576,FilmTele-Play
2577,TVProgram-Play
2578,Radio-Listen
2579,Video-Play
2580,Music-Play
2581,Video-Play
2582,Weather-Query
2583,Video-Play
2584,Weather-Query
2585,Music-Play
2586,Weather-Query
2587,Travel-Query
2588,HomeAppliance-Control
2589,Audio-Play
2590,Calendar-Query
2591,TVProgram-Play
2592,FilmTele-Play
2593,FilmTele-Play
2594,Alarm-Update
2595,FilmTele-Play
2596,Calendar-Query
2597,Radio-Listen
2598,Calendar-Query
2599,Calendar-Query
2600,Music-Play
2601,Radio-Listen
2602,Travel-Query
2603,Weather-Query
2604,Video-Play
2605,Travel-Query
2606,HomeAppliance-Control
2607,Video-Play
2608,FilmTele-Play
2609,FilmTele-Play
2610,FilmTele-Play
2611,Music-Play
2612,FilmTele-Play
2613,FilmTele-Play
2614,Radio-Listen
2615,Audio-Play
2616,Calendar-Query
2617,FilmTele-Play
2618,FilmTele-Play
2619,Weather-Query
2620,Alarm-Update
2621,Radio-Listen
2622,Video-Play
2623,FilmTele-Play
2624,TVProgram-Play
2625,FilmTele-Play
2626,Video-Play
2627,FilmTele-Play
2628,Music-Play
2629,Travel-Query
2630,FilmTele-Play
2631,Alarm-Update
2632,Music-Play
2633,Calendar-Query
2634,Alarm-Update
2635,FilmTele-Play
2636,Video-Play
2637,HomeAppliance-Control
2638,FilmTele-Play
2639,Calendar-Query
2640,Music-Play
2641,Video-Play
2642,FilmTele-Play
2643,FilmTele-Play
2644,Radio-Listen
2645,FilmTele-Play
2646,Music-Play
2647,Radio-Listen
2648,Calendar-Query
2649,HomeAppliance-Control
2650,Radio-Listen
2651,Music-Play
2652,Weather-Query
2653,Alarm-Update
2654,Calendar-Query
2655,Travel-Query
2656,Alarm-Update
2657,Weather-Query
2658,Travel-Query
2659,FilmTele-Play
2660,TVProgram-Play
2661,Travel-Query
2662,Travel-Query
2663,Audio-Play
2664,Weather-Query
2665,Weather-Query
2666,HomeAppliance-Control
2667,FilmTele-Play
2668,FilmTele-Play
2669,TVProgram-Play
2670,Radio-Listen
2671,Alarm-Update
2672,Alarm-Update
2673,Weather-Query
2674,Video-Play
2675,FilmTele-Play
2676,Video-Play
2677,FilmTele-Play
2678,FilmTele-Play
2679,Radio-Listen
2680,FilmTele-Play
2681,Weather-Query
2682,Music-Play
